"# Q_diag=[1e-06, 1e-06, 0.0001], R_diag=[0.01, 0.00121]"
timestamp,state_size,elapsed
1760527750.4711459,22,0.0040179359998546715
1760527750.6712713,22,0.0037953989999550686
1760527750.8684576,22,0.00430511500007924
1760527751.070164,24,0.004147799999827839
1760527751.2699554,25,0.003688569000132702
1760527751.4742594,26,0.004328579000230093
1760527751.6703408,26,0.004131369000333507
1760527751.8745677,26,0.004496062999805872
1760527752.0730388,26,0.004630635000012262
1760527752.273153,26,0.0043734339997172356
1760527752.4729776,27,0.004328089000409818
1760527752.6753247,27,0.004908847000024252
1760527752.8800688,28,0.004796436999640719
1760527753.076004,28,0.0048623000002407935
1760527753.2781155,29,0.0055004670002745115
1760527753.4780312,30,0.0055291919998126104
1760527753.678432,30,0.005340797999906499
1760527753.882501,30,0.005007122000279196
1760527754.08261,30,0.0047131400001489965
1760527754.4820879,30,0.004542710999885458
1760527754.6809204,31,0.004761850999784656
1760527754.8819146,33,0.005311261999850103
1760527755.0840394,33,0.005745987999944191
1760527755.2902505,33,0.006666144000064378
1760527755.4847872,33,0.005140773000221088
1760527755.6854742,33,0.004566054999941116
1760527755.8865883,34,0.0062311680003404035
1760527756.086991,34,0.005998841999826254
1760527756.290426,34,0.006815393999659136
1760527756.4902787,34,0.00688187800005835
1760527756.6893418,34,0.006409181999970315
1760527756.889878,35,0.00641826899982334
1760527757.0922997,36,0.006648379999660392
1760527757.2926028,36,0.006033917999957339
1760527757.4921634,37,0.0065417800001341675
1760527757.6962085,37,0.006704164999973727
1760527758.0945098,37,0.006242790000214882
1760527758.2938206,37,0.005347310000161087
1760527758.4975808,37,0.005131365000124788
1760527758.6960561,37,0.005322232999787957
1760527758.8988292,37,0.005576460000156658
1760527759.0982463,37,0.004844285999752174
1760527759.2960963,38,0.004525970000031521
1760527759.4995198,39,0.006047683999895526
1760527759.700479,39,0.006155224999929487
1760527759.9108822,39,0.005145762000211107
1760527760.1028974,39,0.005299740999817004
1760527760.3041058,40,0.005408694999914587
1760527760.5046394,40,0.006397579999884329
1760527760.7030418,40,0.0069576109999616165
1760527760.9073217,42,0.00668509900015124
1760527761.1076918,42,0.00668660200017257
1760527761.3079817,43,0.006217852999725437
1760527761.5083435,43,0.00645379600018714
1760527761.7103257,44,0.006982296999922255
1760527761.9100404,44,0.0065033289997700194
1760527762.1118634,46,0.007107011000243801
1760527762.313402,46,0.00895932499997798
1760527762.5163088,46,0.0074389139999766485
1760527762.7110634,47,0.0074659039996731735
1760527762.9116657,49,0.007963717999700748
1760527763.1128285,49,0.008882169999651524
1760527763.31584,49,0.007933300999866333
1760527763.5201101,50,0.011845909999919968
1760527763.7205336,50,0.010543286000029184
1760527763.9166684,50,0.006791258999783167
1760527764.1214476,50,0.009859433999736211
1760527764.32238,50,0.010460150000199064
1760527764.523919,50,0.010615472000154114
1760527764.7223544,50,0.009479720999934216
1760527764.925331,51,0.008623255000202334
1760527765.1244962,51,0.008220940999763116
1760527765.322582,51,0.007633538999925804
1760527765.5264542,53,0.007030948999727116
1760527765.7239208,53,0.010220521000064764
1760527765.9274929,55,0.00955323900006988
1760527766.1275144,55,0.010885429000154545
1760527766.329276,55,0.008007068999631883
1760527766.5240955,55,0.008519931000137149
1760527766.7320096,56,0.008992147000299155
1760527766.9289749,56,0.011923936000130197
1760527767.1283848,56,0.009524345000045287
1760527767.3312495,56,0.010220611000022473
1760527767.536039,56,0.010153085000183637
1760527767.7278674,56,0.007249298000260751
1760527767.9287941,56,0.008414274000188016
1760527768.13617,57,0.010246680999898672
1760527768.3342159,58,0.011593756999900506
1760527768.5323665,60,0.010064278000299964
1760527768.7364717,60,0.013064264999684383
1760527768.946329,60,0.008174533999863343
1760527769.1470954,60,0.010172640999826399
1760527769.3347473,60,0.007202779999715858
1760527769.5346675,60,0.008714026000234298
1760527769.7357707,60,0.007891402000041126
1760527769.9359672,60,0.009504218000074616
1760527770.1369407,60,0.008216442000048119
1760527770.3399765,60,0.011852070999793796
1760527770.540597,60,0.006156278000162274
1760527770.7391522,60,0.00844429000017044
1760527771.0177958,60,0.009584419000020716
1760527771.1395652,60,0.008142333000250801
1760527771.3411474,60,0.008698476000063238
1760527771.5399652,60,0.00716222499977448
1760527771.7475984,60,0.00793066699998235
1760527771.9415452,60,0.007934032999855845
1760527772.141946,61,0.005581700000220735
1760527772.3468711,61,0.00785827000026984
1760527772.5422173,61,0.004951498000082211
1760527772.7399573,61,0.0023859259999881033
1760527772.9440374,61,0.006260373000259278
1760527773.145617,61,0.008198438999897917
1760527773.3427422,61,0.00391314099988449
1760527773.5462446,61,0.007259776999944734
1760527773.747113,61,0.006972298999698978
1760527773.961947,62,0.0049778980001065065
1760527774.1478283,62,0.006791619000068749
1760527774.351637,62,0.007017964000169741
1760527774.5617542,62,0.004825341000014305
1760527774.7490375,62,0.0047552099999848
1760527774.9543245,62,0.007165080000049784
1760527775.1550965,62,0.007610906999616418
1760527775.3553824,62,0.004815924000013183
1760527775.5527651,62,0.0038545399997929053
1760527775.7561522,62,0.00363827500041225
1760527775.957808,62,0.006897098000081314
1760527776.1600301,62,0.008220479000101477
1760527776.3530877,62,0.003735998000138352
1760527776.5530992,62,0.003519762999985687
1760527776.7537367,62,0.0038791359997958352
1760527776.9554143,62,0.004871728000125586
1760527777.1566849,62,0.0037398459999167244
1760527777.366202,62,0.0071224999996957195
1760527777.5588832,62,0.0050034650002999115
1760527777.7617188,62,0.0077214430002641166
1760527777.9604464,62,0.005794628999865381
1760527778.1604028,62,0.005079838999790809
1760527778.365089,62,0.0048917260000962415
1760527778.5676823,62,0.007237817000259383
1760527778.7674217,62,0.007086112000251887
1760527778.9688685,63,0.00699146400029349
1760527779.1732218,63,0.008628484999917418
1760527779.3762069,64,0.007214533000023948
1760527779.5652285,64,0.006091165999805526
1760527779.7719004,64,0.008478985000238026
1760527779.9704368,64,0.009669168000073114
1760527780.17601,65,0.008684980999987602
1760527780.3724163,65,0.009328108000318025
1760527780.5779426,65,0.014327555999898323
1760527780.776732,65,0.011062019999826589
1760527780.975647,65,0.010706393999953434
1760527781.1761758,65,0.01045393000003969
1760527781.3785796,65,0.01264808499990977
1760527781.5806835,65,0.008825254999919707
1760527781.7786033,65,0.01118583299967213
1760527781.9733527,65,0.005024754999794823
1760527782.179016,67,0.008086729999831732
1760527782.3778908,67,0.009064273000149115
1760527782.5838702,67,0.014218582000012248
1760527782.779507,67,0.009077658000023803
1760527782.9856331,67,0.014369585000167717
1760527783.186319,67,0.013329544000043825
1760527783.384941,67,0.012000730999716325
1760527783.5860455,67,0.012261059999673307
1760527783.7883961,68,0.01177542799996445
1760527783.9881587,70,0.011376050000308169
1760527784.1892657,70,0.013001046999761456
1760527784.3933048,70,0.0144040700001824
1760527784.5913591,70,0.014770737000162626
1760527784.7941685,70,0.01727989399978469
1760527784.9932444,70,0.014430037999773049
1760527785.1946788,72,0.01458824499968614
1760527785.3969684,72,0.01748734400007379
1760527785.5941582,72,0.01428276199976608
1760527785.7935483,72,0.012774062000062258
1760527785.9965284,72,0.015461392999895907
1760527786.199984,72,0.018620840000039607
1760527786.3954024,72,0.012670918000367237
1760527786.5972323,72,0.014580380000097648
1760527786.7960165,72,0.01277495300018927
1760527787.0003343,72,0.015742340000088006
1760527787.2008266,72,0.012687598999946204
1760527787.4115741,72,0.017221434000020963
1760527787.6047394,72,0.014633640000283776
1760527787.8159711,72,0.014343846999963716
1760527788.0020263,72,0.01403241199977856
1760527788.2049024,72,0.01596654100012529
1760527788.4008076,72,0.008150609000040276
1760527788.6035752,74,0.012689973999840731
1760527788.8090274,75,0.0180264549999265
1760527789.0117662,75,0.020627142999728676
1760527789.2140913,75,0.022414785999899323
1760527789.4149666,76,0.0222533440000916
1760527789.6122146,76,0.01904031699996267
1760527789.816818,76,0.02282723000007536
1760527790.0169246,76,0.01970031500013647
1760527790.412939,76,0.017279814000175975
1760527790.6136086,76,0.015542736000043078
1760527790.824442,76,0.02623317899997346
1760527791.0204368,77,0.02303343700032201
1760527791.2306006,77,0.028804151999793248
1760527791.4242778,77,0.023107296000034694
1760527791.8239787,77,0.023884434000137844
1760527792.0204465,77,0.01960817200006204
1760527792.2330189,78,0.027693589000136853
1760527792.427664,78,0.025088882000090962
1760527792.6510808,78,0.031637116000183596
1760527792.8326175,79,0.028989048999847
1760527793.0452142,79,0.04022481499987407
1760527793.2345805,79,0.029110456999660528
1760527793.4452248,79,0.03935890100001416
1760527793.6396573,79,0.032422189000044455
1760527793.8384333,79,0.03043898900023123
1760527794.0401134,79,0.03177570600018953
1760527794.2496245,79,0.031770095999945624
1760527794.4464998,79,0.0334404899999754
1760527794.6473215,80,0.03352343500000643
1760527794.8368447,80,0.026131079000151658
1760527795.0470278,80,0.03497177200006263
1760527795.2533197,80,0.03175986699989153
1760527795.4412615,80,0.029101139999966108
1760527795.6414304,80,0.026982445000157895
1760527795.844578,80,0.0299436299997069
1760527796.0418952,80,0.02679473300031532
1760527796.2512028,80,0.03459569700044085
1760527796.4444008,80,0.02829588899976443
1760527796.6497424,80,0.03308428199989066
1760527796.841869,80,0.02409327499981373
1760527797.0446477,80,0.026240053000037733
1760527797.253615,80,0.030228635000185022
1760527797.4616425,80,0.034602017999986856
1760527797.6559904,80,0.028528865999760455
1760527797.851588,80,0.025887121000323532
1760527798.0513606,81,0.030404845999782992
1760527798.2542307,81,0.033308763000150066
1760527798.461413,81,0.039352850999875955
1760527798.655942,81,0.03314240100007737
1760527798.8560212,81,0.02859957900000154
1760527799.0547287,81,0.029965231000005588
1760527799.2550027,81,0.027461273999961122
1760527799.452099,81,0.024901362000036897
1760527799.6584482,81,0.031080673999895225
1760527799.8516498,81,0.024339006999980484
1760527800.0552197,81,0.02537146299982851
1760527800.2526095,81,0.022499215000152617
1760527800.4555495,81,0.026626898999893456
1760527800.6468542,81,0.01728166799966857
1760527800.8539305,81,0.023465919000045687
1760527801.0604415,81,0.029925646999799937
1760527801.2524831,81,0.020717603999855783
1760527801.4512916,82,0.01961845200003154
1760527801.6555588,82,0.022184325000125682
1760527801.8520894,82,0.018664411999907315
1760527802.0698059,83,0.0333367560001534
1760527802.253699,83,0.01885203400024693
1760527802.4627326,83,0.02518196800019723
1760527802.6660893,83,0.0233394019996922
1760527802.861907,83,0.021846120999725827
1760527803.0691779,83,0.031510059000083857
1760527803.2731805,83,0.0335856930000773
1760527803.4697168,83,0.027396642999974574
1760527803.6678298,83,0.02797080999971513
1760527803.8662815,83,0.026039767999918695
1760527804.0646522,83,0.023119941000004474
1760527804.264961,83,0.023343559999830177
1760527804.4694026,83,0.02619287500010614
1760527804.6659138,83,0.02316263100010474
1760527804.8622322,83,0.019294434000130423
1760527805.0716774,83,0.02507676100003664
1760527805.2666137,84,0.02149564299998019
1760527805.474904,85,0.027149329999701877
1760527805.6820736,87,0.03517430300007618
1760527805.873086,87,0.0259441380003409
1760527806.0817168,87,0.03419409500020265
1760527806.280676,87,0.03229049399988071
1760527806.4836514,88,0.03491560800011939
1760527806.683524,88,0.03425313600018853
1760527806.882898,90,0.0322658479999518
1760527807.1033545,90,0.04939968899998348
1760527807.288048,90,0.0371220879997054
1760527807.492441,91,0.03416804599964962
1760527807.6922522,91,0.039232876999903965
1760527807.8986027,91,0.04577073200016457
1760527808.1024787,91,0.048790015000122366
1760527808.29707,91,0.038873162000072625
1760527808.5089462,91,0.050540228999579995
1760527808.7096865,91,0.051634101000217925
1760527808.9025702,91,0.042031247000068106
1760527809.1070564,92,0.04573148899999069
1760527809.301241,92,0.03915516099959859
1760527809.5116389,92,0.050141580999934376
1760527809.712675,92,0.05074410199995327
1760527809.8921928,92,0.0316288839999288
1760527810.1108406,92,0.04509636700004194
1760527810.30649,92,0.043310866999945574
1760527810.5035658,92,0.04233105000002979
1760527810.7090375,92,0.0465983750000305
1760527810.9076076,93,0.03993291999995563
1760527811.1114428,93,0.0423915430001216
1760527811.3185005,93,0.0505013259999032
1760527811.530576,93,0.043647819999932835
1760527811.7159905,93,0.04868674200042733
1760527811.9190357,95,0.048981877000187524
1760527812.115286,96,0.0445366579997426
1760527812.317491,96,0.04223873600039951
1760527812.5151591,96,0.04631111700018664
1760527812.7184489,97,0.04591807900033018
1760527812.9396114,97,0.0696606179999435
1760527813.1311753,97,0.05760339999960706
1760527813.3177803,97,0.047473566999997274
1760527813.5248392,97,0.05208958599996549
1760527813.725532,98,0.04680541400011862
1760527813.914651,98,0.041303854000034335
1760527814.1367855,98,0.05799303100002362
1760527814.3225174,99,0.043911263999689254
1760527814.5195472,99,0.04064262299971233
1760527814.7352674,100,0.05649913799970818
1760527814.930943,100,0.05219220899971333
1760527815.1438215,100,0.06513000999984797
1760527815.3306775,100,0.052643987000010384
1760527815.547835,101,0.0690544209996915
1760527815.7338524,101,0.05495314799964035
